Name,URL1,URL2,URL3,URL4,URL5
"Polizzotti, Brian David Boston Children's Hospital",https://i1.rgstatic.net/ii/profile.image/778472750329858-1562613775544_Q512/Brian_D_Polizzotti.jpg,https://i.ytimg.com/vi/Pw_Oa3KGHiA/maxresdefault.jpg,https://i.ytimg.com/vi/dqAcrINPoHo/maxresdefault.jpg,https://vector.childrenshospital.org/wp-content/uploads/2018/01/six-technologies-bch-backed-in-2017-01a-copy.jpg,https://19g6dy4by8jx1b5cx74fh0f2-wpengine.netdna-ssl.com/wp-content/uploads/2018/01/gases.jpeg
"Polk, D BrentChildren's Hospital Of Los Angeles",https://www.chla.org/sites/default/files/styles/profile_picture/public/thumbnails/image/Polk_Brent_06-15-11.jpg,https://mms.businesswire.com/media/20160208006121/en/508243/5/EpilepsyCHLA-6559-retouched.jpg,https://news.usc.edu/files/2009/11/polk.jpg,http://www.gutmicrobiotaforhealth.com/wp-content/uploads/2015/02/Pic-of-DBP-200x300.jpg,https://i.ytimg.com/vi/WkVWgDeWMfg/maxresdefault.jpg
"Pollock, Nira Beth Israel Deaconess Medical Center",http://www.childrenshospital.org/-/media/Directory/Researchers/O-P/Pollock-Nira.ashx?h=170&w=132&la=en&hash=A18E4D143263196BABDC85B8759B74BA197EC37E,https://connects.catalyst.harvard.edu/Profiles/profile/Modules/CustomViewPersonGeneralInfo/PhotoHandler.ashx?NodeID=1247305&cachekey=6ae3b46d-c25a-476b-bbe6-33e0145b4da1,https://doximity-res.cloudinary.com/image/upload/t_public_profile_photo_320x320/profile-placeholder-unregistered-4.jpg,https://doximity-res.cloudinary.com/image/upload/t_public_profile_photo_320x320/suruykfklstzbqrexull.jpg,https://www.researchgate.net/publication/319606200/figure/fig1/AS:613984663269398@1523396759815/figure-fig1_Q320.jpg
"Poncz, Mortimer Children's Hosp Of Philadelphia",https://i1.rgstatic.net/ii/profile.image/278624461705244-1443440656764_Q512/Mortimer_Poncz.jpg,https://www.med.upenn.edu/apps/my/images/faculty_pics/ponc3397.jpg,https://blog.research.chop.edu/sites/default/files/wp-content/uploads/2017/01/Brian_Estevez_CROP.jpg,https://mdxvitals-res.cloudinary.com/private_images/q_auto/professionals/1759316/photo.jpg?resize=98px:*,https://doximity-res.cloudinary.com/image/upload/t_public_profile_photo_320x320/profile-placeholder-registered-5.jpg
"Ponnusamy, Moorthy P. University Of Nebraska Medical Center",,,,,
"Ponomarev, Vladimir Sloan-Kettering Inst Can Research",https://www.mskcc.org/sites/default/files/styles/large/public/node/4269/image/ponomarev-vladimir-lab.jpg,https://www.mskcc.org/sites/default/files/styles/width_600/public/node/12979/image/ponomarev-vladimir.jpg,https://www.mskcc.org/sites/default/files/styles/large/public/node/11622/3x2/ponomarev_group2_0.jpg,https://i1.rgstatic.net/ii/profile.image/272347487797270-1441944109360_Q512/Vladimir_Ponomarev.jpg,https://www.mskcc.org/sites/default/files/styles/large/public/node/103233/3x2/lobo2.jpg
"Poole, Leslie BWake Forest University Health Sciences",https://www.wakehealth.edu/-/media/WakeForest/Global/System/Person-Images/l/Leslie-B-Poole.jpg,https://school.wakehealth.edu/-/media/WakeForest/Global/System/Person-Images/n/Nicholette-Danielle-Allred.jpg,https://i1.rgstatic.net/ii/profile.image/279297580388354-1443601140660_Q512/Leslie_Poole.jpg,https://school.wakehealth.edu/-/media/WakeForest/Global/System/Person-Images/r/Reto-Herbert-Rudolf-Asmis.jpg,https://school.wakehealth.edu/-/media/WakeForest/Global/System/Person-Images/m/Michael-Olivier.jpg
"Porotto, Matteo Columbia University Health Sciences",https://images.squarespace-cdn.com/content/v1/575860471d07c0cfb96031c1/1560528695672-UKIKN8UX91LMQGH1Q79A/ke17ZwdGBToddI8pDm48kCCDNk8lUZRjhDLVew9i-E5Zw-zPPgdn4jUwVcJE1ZvWhcwhEtWJXoshNdA9f1qD7Xj1nVWs2aaTtWBneO2WM-sJ4oXcq7FqKhHOJtXQsZtxJIYM5EtZ1F5WK1R391QI_Q/porotto.jpg,https://www.pediatrics.columbia.edu/sites/default/files/styles/cola_media_1280_16_9/public/media/images/2019-05/110_columbia_alice_prince_lab_by_john_abbott.jpg?itok=ca9yAOxh,https://faculty.pharmacology.ucla.edu/pharmacology/institution/photo?personnel_id=9035&max_width=155&max_height=225,https://i1.rgstatic.net/publication/332911012_Authentic_Modeling_of_Human_Respiratory_Virus_Infection_in_Human_Pluripotent_Stem_Cell-Derived_Lung_Organoids/links/5cfaac93299bf13a3845804b/preview.png,https://www.asbmb.org/uploadedImages/ASBMBToday/Content/Issues/201710/Content/Features/_Images/Tiago-Figueira-web.jpg
"Posadas, Edwin Melencio Cedars-Sinai Medical Center",https://d3p2qewzsoh75c.cloudfront.net/uploads/speakers/200/7b54bd9e67dc3be084deb258c7c8768a.jpg,http://www.clinicsinsurgery.com/images/Board%20Members/Surgical%20Oncology/edwin-melencio-posadas.jpg,https://lh3.googleusercontent.com/-wy-f6qqKti4/AAAAAAAAAAI/AAAAAAAAAB0/4NA87ypAHvk/photo.jpg,https://d3p2qewzsoh75c.cloudfront.net/uploads/speakers/200/fade98420e80ea622f666ff86315fca4.jpg,https://d3p2qewzsoh75c.cloudfront.net/uploads/conferences/logo/200/cedars_sinai_medical_center_1536563629.jpg
"Possemato, Richard LewisNew York University School Of Medicine",http://possematolab.med.nyu.edu/sites/default/files/pictures/headshot-Possemato-v4.jpg,https://www.pewtrusts.org/-/media/post-launch-images/2016/06/pew-stewart-scholars-2016/richard-possemato.jpg?h=570&w=570&la=en&hash=5BFFE7878AE579F207AA2D10868D04714FD264DD,https://nyulangone.org/news/sites/default/files/styles/hero_article_900x600/public/2019-01/yearinreview-2018-perlmutter-cancer-center-research-advances-in-lung-cancer.jpg?itok=ogmrLnpF&h=06ac0d8c,https://med.nyu.edu/pathology/sites/default/files/pathology/leadership/images/posser01-thumb.jpg,https://med.nyu.edu/medicine/sites/default/files/medicine/medspeakers.jpg
"Post, Sean MUniversity Of Tx Md Anderson Can Ctr",https://faculty.mdanderson.org/content/dam/mdanderson/images/fis/sean_post.jpg.resize.jpg,https://gsbs.uth.edu/contentAsset/image/50a405af-6731-4ecb-b1bb-7aee339e100e/fileAsset/filter/Resize/resize_w/150,https://faculty.mdanderson.org/content/dam/mdanderson/images/fis/xsean_mcguire.jpg.resize.jpg.pagespeed.ic.bhJc35r5pB.jpg,https://www.cityofhope.org/image/sean-szeja.jpg,https://faculty.mdanderson.org/content/dam/mdanderson/images/fis/shaun_caldwell.jpg.resize.jpg
"Potash, Mary Jane Icahn School Of Medicine At Mount Sinai",https://www.researchgate.net/publication/334172164/figure/fig3/AS:787508719800320@1564768118306/EcoHIV-infection-in-the-brain-and-virus-induced-NCI-are-maintained-despite-host_Q320.jpg,https://www.researchgate.net/publication/334172164/figure/fig1/AS:787508719804417@1564768118114/EcoHIV-and-MLV-efficiently-replicate-in-mouse-brain-but-only-EcoHIV-causes-learning-and_Q320.jpg,https://www.researchgate.net/publication/334172164/figure/fig2/AS:787508719783936@1564768118155/EcoHIV-induced-NCI-requires-viral-replication-Mice-n-10-per-group-were-administered_Q320.jpg,https://www.researchgate.net/publication/334172164/figure/fig4/AS:787508723998725@1564768119126/nfected-mice-with-HIV-NCI-have-reduced-LTP-in-the-hippocampus-Mice-were-inoculated_Q320.jpg,https://www.researchgate.net/profile/David_Volsky/publication/51640673/figure/fig9/AS:339571557584903@1457971576186/The-pattern-of-changes-in-brain-cell-gene-expression-relative-to-uninfected-subjects_Q320.jpg
"Potashkin, Judith AnnRosalind Franklin Univ Of Medicine & Sci",https://s3.amazonaws.com/rfums-bigtree/files/modules/potashkin-judy-jpg.jpg,http://ih.constantcontact.com/fs041/1103531196554/img/339.jpg?a=1116641227070,https://stm.sciencemag.org/content/scitransmed/10/454/eaam6003/F1.large.jpg?width=800&height=600&carousel=1,https://rfums-bigtree.s3.amazonaws.com/files/callouts/sqr_sml_littlefield_alyssa_mousehippocampus_cover.png,x-raw-image:///4887a431808d4592ca2cc44d4a0e1a3158a62ea83aedf2defd6ad1c4218f9c6a
"Poulikakos, Poulikos IIcahn School Of Medicine At Mount Sinai",http://labs.icahn.mssm.edu/poulikakoslab/wp-content/uploads/sites/98/2014/11/PP.png,https://www.mountsinai.org/files/fad_img_new/101/0000076810042520894911/0000072500022864323831.jpg,http://labs.icahn.mssm.edu/poulikakoslab/wp-content/uploads/sites/98/2015/01/IMG_4080.jpg,http://labs.icahn.mssm.edu/poulikakoslab/wp-content/uploads/sites/98/2014/11/Poulikakos.png,http://labs.icahn.mssm.edu/poulikakoslab/wp-content/uploads/sites/98/2016/12/cover.tif_-1-231x300.jpg
"Pourquie, Olivier Brigham And Women's Hospital",https://hsci.harvard.edu/files/hsci/files/photoop.jpeg?m=1400510841,http://researchfaculty.brighamandwomens.org/ProfilePhotos/Prof730.jpg,https://i1.rgstatic.net/ii/profile.image/272456644558903-1441970134793_Q512/Olivier_Pourquie2.jpg,https://give.brighamandwomens.org/wp-content/uploads/2018/07/18.AliSalim.jpg,https://image.slidesharecdn.com/lissflyerolivierpourqui-150219184240-conversion-gate02/95/leaders-in-science-and-society-seminar-professor-olivier-pourqui-1-638.jpg?cb=1429813395
"Pownall, Henry J Methodist Hospital Research Institute",https://scholars.houstonmethodist.org/ws/files/12620065/TMHHJP4,https://www.brightfocus.org/sites/default/files/styles/person__320px_/public/Henry-Pownall-latest.jpg?itok=1TT4Ug9o,https://i1.rgstatic.net/ii/profile.image/459526647357444-1486571098849_Q512/Henry_Pownall.jpg,https://i.ytimg.com/vi/T_2T60oW0Nk/maxresdefault.jpg,https://i1.rgstatic.net/publication/326501284_Somatic_Editing_of_Ldlr_With_Adeno-Associated_Viral-CRISPR_Is_an_Efficient_Tool_for_Atherosclerosis_Research/links/5c703401458515831f67b248/preview.png
"Pozzi, Ambra  Vanderbilt University Medical Center",https://medicine.mc.vanderbilt.edu/files/styles/person_large/public/people/Ambra_Pozzi_Ph.D..png?itok=ZfdemN9Q,https://cdn.vanderbilt.edu/vu-web/medschool-wpcontent/sites/13/2018/08/25025220/Pozzi-Ambra.jpg,http://news.vanderbilt.edu/files/Pozzi-group-SU002-585x400.jpg,https://cdn.vanderbilt.edu/vu-web/medschool-wpcontent/sites/22/2018/08/25030417/Pozzi_Ambra_web-300x175.jpg,https://www.mc.vanderbilt.edu/common/imageresizer/image.php?image=/documents/reporter/images/reporter_5.21.04_5.jpg&width=350&height=237&hash=a418c0969c6d68cb69c30397fc996a8f
"Prado, Guillermo University Of Miami School Of Medicine",https://people.miami.edu/_assets-profiles/acad-comm/images/gprado_profile-240x320.jpg,https://www.publichealth.med.miami.edu/_assets/images/news/newsletter/drprado1.jpg,https://news.miami.edu/grad/stories/2017/08/gprado-16-9.png,https://news.miami.edu/_assets/images-stories/2016/02/Prado-photo-320x480.jpg,https://physician-news.umiamihealth.org/wp-content/uploads/sites/4/2017/07/prador-mentoring-award-300x240.jpg
"Prakash, Siddharth KumarUniversity Of Texas Hlth Sci Ctr Houston",https://doximity-res.cloudinary.com/image/upload/t_public_profile_photo_320x320/c5abhygqeydqketq2jvs.jpg,https://images.squarespace-cdn.com/content/v1/5aa304c6b27e39ca4eddbdba/1555457566047-NPY3SMMKCROBVX4CLG78/ke17ZwdGBToddI8pDm48kHGe4MIcKVDWEolBBPbKQF97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UVlbOjd9yLr2jA3lz-oujkplZc99qi8BDmLnr1RMVD11oRwB-dUGsSquCnVTFQcaRg/McGovern-at-University-of-Texas-Houston-Secondary-Application.png,https://med.uth.edu/cvs/wp-content/uploads/sites/61/2019/05/AATS-RU-5.jpg,https://www.uth.edu/contentAsset/image/e56042e7-6fe2-4bf9-b42e-569bcae6bd11/fileAsset/filter/Jpeg/jpeg_q/85,https://med.uth.edu/internalmedicine/wp-content/uploads/sites/65/2013/08/Atilla-Ertan-MD_2-2.jpg
"Prasad, Pottumarthi VNorthshore University Healthsystem",https://i1.rgstatic.net/ii/profile.image/273758426497025-1442280503084_Q512/Pottumarthi_Prasad.jpg,https://i1.rgstatic.net/publication/308129492_Evaluation_of_Renal_Blood_Flow_in_Chronic_Kidney_Disease_Using_Arterial_Spin_Labeling_Perfusion_MRI/links/57db7eb208ae72d72ea38818/preview.png,https://i1.rgstatic.net/publication/327263108_Renal_blood_oxygenation_level-dependent_magnetic_resonance_imaging_to_measure_renal_tissue_oxygenation_a_statement_paper_and_systematic_review/links/5b853a4192851c1e1237061a/preview.png,https://i1.rgstatic.net/publication/7207533_Evaluation_of_intra-renal_oxygenation_during_water_diuresis_A_time-resolved_study_using_BOLD_MRI/links/00b7d530e61622f565000000/preview.png,https://i1.rgstatic.net/publication/272186361_External_Knee_Adduction_and_Flexion_Moments_during_Gait_and_Medial_Tibiofemoral_Disease_Progression_in_Knee_Osteoarthritis/links/55da033308ae9d659491e9fd/preview.png
"Prasad, Sathyamangla VenkataCleveland Clinic Lerner Com-Cwru",https://my.clevelandclinic.org/provider/image?id=7169&width=235,https://my.clevelandclinic.org/provider/image?id=315&width=235,https://dailymedia.case.edu/wp-content/uploads/2019/09/19161940/2019-mentor-fellows-360x240.jpg,x-raw-image:///96211f73e6669fbef890f6d4cc0ee827f48f2781d588b31c4e3364aa0138db38,x-raw-image:///0f2b7e8e146d7121f5ffb1a52b1ba29e99d9a6e549f0c929c846ffa61abce770
"Prasad, Vinayaka R. Albert Einstein College Of Medicine, Inc",https://i1.rgstatic.net/publication/21434112_Isolation_and_characterization_of_dideoxyguanosine_triphosphate-resistant_mutant_of_human_immunodeficiency_virus_transcriptase/links/0912f50cb79649c6d0000000/preview.png,https://i1.rgstatic.net/publication/331560883_Supplementary_Material/links/5c806f0d299bf1268d405735/preview.png,https://i1.rgstatic.net/ii/profile.image/444728014577665-1483042829286_Q512/Vinayaka_Prasad.jpg,https://media-exp1.licdn.com/media-proxy/ext?w=800&h=800&hash=%2B1xE8Jt3v6MY0M31HfnblJWELP0%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R6nlh8Tw1It6a2FowGz60oISIfYC2G8G2f1spyfNT-tdoDScLelsgUbey4DlxJkcrG-GGGiSp67Ke2vBdwGyuWvbPKiMQ4hMEg_1kFG4MchGihh5rDgCvnxPX8LgM9ZSw2eB4HtbGAyGgIbr-CfHLL-C20gnASvVfnXDc0QWfoywtcDy39NktX3H5tmnt5D2U1O0gqN8JzJOXU4zqKlB2uzBgcnBUH3Fcht75-D2xihvwePzxn4j6CdDZC0Qqw681ym_8LVUV6FjEF4u01BzzZOq8UkAlSCj4w0u0e3b54zbU6BtOz9SC66rOE_zBRM7eiSTSTucHhThA,https://i1.rgstatic.net/publication/331456754_A_Naturally_Occurring_Polymorphism_in_the_HIV-1_Tat_Basic_Domain_Inhibits_Uptake_by_Bystander_Cells_and_Leads_to_Reduced_Neuroinflammation/links/5c806f0192851c69505c6ec4/largepreview.png
"Prather, Paul LUniv Of Arkansas For Med Scis",https://pharmtox.uams.edu/wp-content/uploads/sites/75/2014/01/SPaT-Prather.jpg,https://pharmtox.uams.edu/wp-content/uploads/sites/75/2014/01/SPaT-Gottschall.jpg,https://psychiatry.uams.edu/wp-content/uploads/sites/120/2019/08/freeman.jpg,https://pharmtox.uams.edu/wp-content/uploads/sites/75/2014/02/Mu-375x507.jpg,https://biochemistry.uams.edu/wp-content/uploads/sites/5/2011/12/miller.jpg
"Prerau, Michael JMassachusetts General Hospital",http://news.schoolsdo.org/wp-content/uploads/2017/02/sleep_moon_art_eeg.jpg,https://www.massgeneral.org/News/assets/PrerauArmWeb.jpg,https://www.eurekalert.org/multimedia/pub/web/132658_web.jpg,https://scx1.b-cdn.net/csz/news/800/2017/advancedeega.jpg,https://i.ytimg.com/vi/0QgS9NtVHvg/maxresdefault.jpg
"Press, Daniel Z.Beth Israel Deaconess Medical Center",https://findadoc.bidmc.org/Custom/Photos/hires/1230.jpg,https://findadoc.bidmc.org/Custom/Photos/hires/1523.jpg,https://findadoc.bidmc.org/Custom/Photos/hires/1498.jpg,https://www.bidmc.org/-/media/rich-text-images/beth-israel-org/research/research-by-department/surgery/surgery-research-banner.jpg?hash=BCFB3AF7D66D0E822CBE3ABEF69EC4A947998293,https://findadoc.bidmc.org/Custom/Photos/hires/709.jpg
"Pressman, Alice RogotCalifornia Pacific Med Ctr Res Institute",x-raw-image:///fee7f6e2aec825c08d5744dbf438c7ebaa059a28994d4e07fde63065c85052ac,x-raw-image:///7c91ab0bfb9c5600854874151875e46c68a5fa93ec8147668341d019702a7c15,x-raw-image:///af2efb52ef08cba3bc44fea52c96be9808e76e02d1f065389056481d535f931e,x-raw-image:///8d0cd60ef9808f2554b1c31c179f30898edaf388eb4545625b31c36586487cc6,x-raw-image:///18b55c6cb38462788dcf4e2ac0887731f9387779a97a4defa954ff3b5317c817
"Price-Haywood, Eboni GOchsner Clinic Foundation",https://s3.amazonaws.com/ochsner-craft/doctors/_285x285_crop_center-center_75_none/Price_Haywood_Eboni.jpg,http://www.ochsnerjournal.org/sites/default/files/Forms/pricehaywood.jpg,x-raw-image:///cc2273554dbd280d82328ba2d567fdbffc968719f63b4ba0084776c4c8e827a9,http://www.ochsnerjournal.org/content/ochjnl/18/1/30/F1.large.jpg,http://www.ochsnerjournal.org/content/ochjnl/17/3/e1/F5.large.jpg
"Priolo, Carmen Brigham And Women's Hospital",https://www.henskelab.org/wp-content/uploads/2015/03/carmen-priolo-800x6001-800x510.jpg,https://i1.rgstatic.net/ii/profile.image/273656022564916-1442256088917_Q512/Carmen_Priolo.jpg,https://catalyst.harvard.edu/images/services/think-research/Priolo.jpg,https://cdmrp.army.mil/images/misc/Carmen_Priolo.jpg,https://cdmrp.army.mil/images/misc/Priolo%20Team-4%20members.jpg
"Prisciandaro, James JosephMedical University Of South Carolina",https://cf-images.us-east-1.prod.boltdns.net/v1/static/5615998035001/7b7ff82e-aa69-44f7-aa1f-5b755374a0f2/a3efe502-e8f7-40c9-8c96-cc9bea449ce2/1280x720/match/image.jpg,https://www.thestate.com/latest-news/gf9fb7/picture231466013/alternates/LANDSCAPE_1140/carter%20atchison_fitted.jpeg,https://www.newsobserver.com/latest-news/85fdqs/picture231432023/alternates/FREE_1140/sydney%20schneider.JPG,https://i1.rgstatic.net/ii/profile.image/276973541707796-1443047046793_Q512/Jane_Joseph2.jpg,https://medicine.musc.edu/-/sm/medicine/departments/psychiatry/education/clinical-psychology/i/2017-intern-class.ashx?h=386&w=500&hash=C61231A9C8891DC60FFC6DF087C4C6E31E79E57E&hash=C61231A9C8891DC60FFC6DF087C4C6E31E79E57E&la=en
"Pritchard, Kirkwood A Medical College Of Wisconsin",https://www.mcw.edu/-/media/MCW/Departments/Pharmacology-and-Toxicology/Kirkwood-Pritchard_Academic-Proile.jpg?scale=both&w=1365&anchor=middlecenter&mode=crop&h=1536&la=en&hash=78ECF450078F57D238D1A9000B08826B64254D12,https://chw.org/-/media/images/modules/physician-directory/physicians/p/pritchardcolor1206.gif?h=427&w=292&la=en&hash=21D06592C639D3D8B7BDF4BB8C884C1109613902,https://www.mcw.edu/-/media/MCW/Departments/Surgery/Pediatric-Surgery/Terry-Derks_Academic-Profile.jpg?w=200&h=275&mode=crop&anchor=middlecenter&scale=both%20200w,https://opd-resources.mcw.edu/FileLibrary/OPD/Providers/photos/Calkins_Casey2017.jpg?w=200&h=275&mode=crop&anchor=middlecenter&scale=both%20200w,https://opd-resources.mcw.edu/FileLibrary/OPD/Providers/photos/Wagner_Amycolor5-2011.jpg?w=200&h=275&mode=crop&anchor=middlecenter&scale=both%20200w
"Privette Vinnedge, Lisa MarieCincinnati Childrens Hosp Med Ctr",https://www.cincinnatichildrens.org/-/media/cincinnati%20childrens/global%20shared/biographies/p/privette-vinnedge-lisa.jpg?mw=220&hash=FE3EE025A46EAC134C849B3563C51D33581A742B,https://i1.rgstatic.net/ii/profile.image/272654405992481-1442017284800_Q512/Lisa_Privette_Vinnedge.jpg,https://i1.rgstatic.net/ii/profile.image/276830394306561-1443012917346_Q512/Marion_Brusadelli2.jpg,https://i1.rgstatic.net/ii/profile.image/277119339909121-1443081807203_Q512/Elizabeth_Hoskins.jpg,https://www.cincinnatichildrens.org/-/media/cincinnati%20childrens/global%20shared/biographies/j/jones-laquita.jpg?mw=150&hash=EFF137ED239CC68656956BE3ACD69F7B3BAA2EF0
"Prokai, Katalin TUniversity Of North Texas Hlth Sci Ctr",https://www.unthsc.edu/college-of-pharmacy/wp-content/uploads/sites/14/prokai.png,https://experts.unthsc.edu/files-asset/3797020/Katalin_Prokai.jpg,"https://www.scitechnol.com/admin/eb-photos/journal-of-medical-toxicology-research-katalin-prokai-(-tatrai),-phd-2434.jpg","https://www.scitechnol.com/admin/eb-photos/advanced-biomedical-research-and-innovation-prokai-katalin,-phd-2422.jpg",https://www.unthsc.edu/newsroom/wp-content/uploads/sites/16/Katalin-Prokai-Tatrai-web.jpg
"Prokai, Laszlo  University Of North Texas Hlth Sci Ctr",https://www.unthsc.edu/wp-content/uploads/Featured_Bio_Prokai.jpg,https://image.slidesharecdn.com/laszlo-prokai-phd-university-of-north-texas841/95/laszlo-prokai-phd-university-of-north-texas-1-638.jpg?cb=1422617193,https://i1.rgstatic.net/ii/profile.image/272349962436628-1441944699769_Q512/Laszlo_Prokai.jpg,https://experts.unthsc.edu/files-asset/3797023/Laszlo_Prokai.jpg,https://www.unthsc.edu/graduate-school-of-biomedical-sciences/wp-content/uploads/sites/13/LaszloProkai.jpg
"Pruitt, Sandi LeighUt Southwestern Medical Center",https://lh6.googleusercontent.com/-IdVfboPvVf0/AAAAAAAAAAI/AAAAAAAAABc/zmI7WcXE2xk/photo.jpg,https://www.baylor.edu/content/imglib/3/0/1/7/301727.jpg,http://images-cdn.dashdigital.com/acsbulletin/june2019/data/articles/img/059.jpg,https://www.baylor.edu/content/imglib/3/0/1/8/301823.png,https://www.baylor.edu/content/imglib/3/0/2/0/302094.png
"Przedborski, Serge EColumbia University Health Sciences",http://headshots.columbiaprofiles.org/sprzedborski.jpg,http://www.columbiamnc.org/sites/default/files/przedborski_lab.jpg,http://www.columbianeurology.org/sites/default/files/przedborski_serge_2014.jpg,https://www.cuimc.columbia.edu/sites/default/files/styles/cola_media_1280_16_9/public/media/images/2014-10/Przedborski_Serge_2014.jpg?itok=ywJxcrng,http://www.columbianeurology.org/sites/default/files/przedborski_art2cure_pic20-scientists.jpg
"Psaros, Christina Massachusetts General Hospital",https://i1.rgstatic.net/ii/profile.image/306600303104000-1450110616185_Q512/Christina_Psaros.jpg,https://www.massgeneral.org/psychiatry/assets/images/bmed_home.jpg,http://www.mghglobalpsychiatry.org/images/staff/ChristinaBorba.jpg,http://www.mghglobalpsychiatry.org/images/staff/KarestanKoenen.jpg,http://www.mghglobalpsychiatry.org/images/staff/KavithaKolappa.jpg
"Pugliese, Alberto  University Of Miami School Of Medicine",http://phydatabase.med.miami.edu/Documents/Pictures/Alberto_Pugliese.jpg,https://www.diabetesresearch.org/image/2015-redesign-images/faculty/Alberto-Pugliese-MD-head-shot_H_web.jpg,https://photos.prnewswire.com/prnfull/20161018/429946,https://www.jdrfnpod.org/wordpress/wp-content/uploads/2017/01/Pugliese2-300x200.jpg,https://www.diabetesresearch.org/image/diabetes-news/Pugliese-family.jpg
"Pukkila-Worley, Read Univ Of Massachusetts Med Sch Worcester",https://www.umassmed.edu/globalassets/pukkila-worley-lab/images/heroslider/lab2-150dpi.jpg,https://chemh.stanford.edu/sites/g/files/sbiybj9921/f/styles/large-square/public/3283.jpg?itok=BpQ-XhNf,https://www.umassmed.edu/contentassets/59989fe8b67f4eb0b427e08a116caaac/research2-ec-cover.jpg,https://www.umassmed.edu/globalassets/pukkila-worley-lab/images/heroslider/img_1674.jpg_edit.jpg,https://www.umassmed.edu/globalassets/pukkila-worley-lab/img/img_7251.jpg
"Purdon, Patrick L. Massachusetts General Hospital",,,,,
"Purdy, Georgiana E Oregon Health & Science University",https://www.ohsu.edu/apps/core/?action=people:pe.cmsProfileLowResolutionImage&sPersonID=AFE041EBF177E9FBFF1C3271E916BBE2,https://mmg.natsci.msu.edu/sites/_mmg/assets/Image/Purdy%20-%20Flyer%20-%209_17_19%20updated.jpg,https://www.ohsu.edu/sites/default/files/2019-06/2014_OHSUHeadshots023%20%281%29.jpg,https://www.ohsu.edu/sites/default/files/2019-05/Purdy-Lab-group-shot2_1.jpg,https://www.ohsu.edu/sites/default/files/2019-06/Lancioni%20Uganda.jpg
"Putluri, Nagireddy  Baylor College Of Medicine",https://signature.bcm.edu/images/uploaded/full/1421278945365.jpeg,https://signature.bcm.edu/images/uploaded/full/1534299218455.jpeg,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=10156319411913408,https://signature.bcm.edu/images/uploaded/full/1530131402816.jpeg,https://signature.bcm.edu/images/uploaded/full/1534299386389.jpeg
"Qi, Jun Dana-Farber Cancer Inst",http://www.dfhcc.harvard.edu/typo3temp/_processed_/csm_1386_1562444536_22cc0e8f64.jpg,https://www.dana-farber.org/uploadedImages/Pages/Research/Departments_Centers_and_Labs/Integrative_Research_Centers/Chemical_Biology_Program/chemical-bio-team.jpg,https://www.dana-farber.org/uploadedImages/Pages/Find_a_Doctor/jun-qi.jpg,https://qilab.dana-farber.org/uploads/8/2/8/2/82826924/header_images/1559767046.jpg,http://blog.dana-farber.org/insight/wp-content/uploads/2017/08/DFCI-Logo-with-Flag.jpg
"Qian, Zheng David Oregon Health & Science University",https://www.ohsu.edu/sites/default/files/2019-03/David-Qian-bio-headshot.jpg,https://www.ohsu.edu/sites/default/files/2019-03/beer_portrait.jpg,https://www.ohsu.edu/sites/default/files/2019-03/Banner-photo-Beer-and-Qian-Lab.jpg,https://i1.rgstatic.net/ii/profile.image/272472868126757-1441974002863_Q512/David_Cahill2.jpg,https://chemistry.illinois.edu/sites/default/files/2019-02/Burke%2C%20Martin-5x5-300.jpg
"Qiang, Li Columbia University Health Sciences",https://www.pathology.columbia.edu/sites/default/files/styles/cola_media_1280_16_9/public/media/images/2018-05/li_qiang.jpg?itok=-9k5PJQt,https://www.derc.cumc.columbia.edu/sites/default/files/styles/cola_media_1280_16_9/public/media/images/2018-05/li_qiang_siemiens.png?itok=qc7lMlK3,http://castgny.org/en/wp-content/uploads/2018/09/image8.jpeg,https://www.mailman.columbia.edu/sites/default/files/styles/medium_262x317/public/jpg/gl2240_li_gl2240_1.jpg?itok=jN8ABd94,http://www.columbia.edu/~cs3000/images/me.jpg
"Qin, Zhiqiang Lsu Health Sciences Center",https://www.medschool.lsuhsc.edu/faculty/images/zhiqiang%20qin.jpg?10/17/2012%202:11:48%20pm,https://pathology.uams.edu/wp-content/uploads/sites/60/2018/12/Qin_Zhiqiang-200-x-200.png,https://cancer.uams.edu/wp-content/uploads/sites/97/2019/02/quin.jpg,https://www.medschool.lsuhsc.edu/cancer_center/images/nguyen%20-%20qin.jpg,https://www.medschool.lsuhsc.edu/cancer_center/images/dickerson%20-%20hagensee.jpg
"Qiu, Wei Qiao Wendy Boston University Medical Campus",https://www.bumc.bu.edu/busm-pm/files/2013/09/10-3009-PHARMAHEAD-050.jpg,https://www.bumc.bu.edu/busm-pm/files/2010/11/Qiu-Lab.jpg,http://www.bumc.bu.edu/busm-pm/files/2010/11/10-3009-PHARMAHEAD_Qiu-047.jpg,http://www.bumc.bu.edu/busm-pm/files/2013/12/10-3009-PHARMAHEAD-086.jpg,http://cmgforum.net/foto/241.jpg
